sp500_std,sp500_q01,sp500_q05,sp500_q95,sp500_q99,sp500_abs_autocorr_lag1,sp500_abs_autocorr_lag5,sp500_abs_autocorr_lag20,dgs10_std,dgs10_q01,dgs10_q05,dgs10_q95,dgs10_q99,dgs10_abs_autocorr_lag1,dgs10_abs_autocorr_lag5,dgs10_abs_autocorr_lag20,cross_corr,rolling_corr_std_60,corr_down_sp500_q05,corr_up_sp500_q95,window_start,window_end
0.0072369264612292235,-0.01845157,-0.010556649999999999,0.011435149999999993,0.018347450000000053,0.15125085555027853,0.12595326595539286,0.09360184606926503,0.060628815631842956,-0.15410000000000001,-0.09,0.1,0.17,-0.027577276122634747,0.04003458932796155,0.11595873693183142,-0.45182305991174865,0.15860860402579746,0.04210031347728697,0.06675126671030732,6552,7811
0.007601404498007556,-0.01885284,-0.0109795,0.012326599999999998,0.019314100000000015,0.1624294669024646,0.1485107252008842,0.09282461787767839,0.05960679052682766,-0.15,-0.09,0.09,0.17,-0.019398609960650334,0.04738189039579918,0.10473432434263348,-0.42261204277350467,0.25006121777463775,0.10309664195128061,0.13489150391618254,6678,7937
0.008852864185655568,-0.023777490000000002,-0.01318025,0.013612549999999994,0.021374240000000003,0.2338703977199476,0.2167970086271549,0.12744341098289172,0.060929378877382714,-0.15410000000000001,-0.1,0.1,0.1741000000000008,0.02158877482348671,0.06957108939875327,0.12402603682602537,-0.2743529249078578,0.33411716405708497,0.25843761587795194,0.21607675733878445,6804,8063
0.009464430466646159,-0.02540008,-0.0146734,0.015113349999999994,0.02521092000000006,0.20807837387592437,0.20621675094392788,0.12446919630229016,0.05953743722361581,-0.15,-0.1,0.09049999999999954,0.17,0.012173400804237433,0.08404709339118417,0.13000467656601195,-0.2060532694170268,0.37362149920512716,0.21478012023647428,0.17813668957972095,6930,8189
0.009967394175422242,-0.02561518,-0.0154692,0.016006949999999992,0.026234600000000045,0.16893097686395261,0.19248964468137283,0.09951635262681086,0.058277771488981986,-0.15,-0.1,0.09,0.16410000000000083,0.032358893899785975,0.07047997118857521,0.10793429121773658,-0.20332031328236502,0.36232360972747907,0.22396277761160008,0.05077388657248057,7056,8315
0.010885273507771567,-0.02752957,-0.017079599999999997,0.017669499999999994,0.028346760000000044,0.16061655125318636,0.18124843455123815,0.07978004813431044,0.05864084383670831,-0.1441,-0.09049999999999997,0.1,0.16410000000000083,0.05000204766108752,0.07864271111915867,0.10345015704532678,-0.144187910723981,0.37496720118968363,0.3292454289860344,0.08231048412352954,7182,8441
0.011376321941343033,-0.02752957,-0.0179347,0.018335550000000003,0.03019059000000015,0.1235874727667932,0.13401600049489332,0.06327417033594171,0.05673019079778553,-0.14,-0.09,0.09,0.1441000000000008,0.07123309881407941,0.09692257584555464,0.11233627175297436,-0.116405533500239,0.38089733366820533,0.28465606605802335,0.12873758180979922,7308,8567
0.012183235572388814,-0.02871646,-0.019071499999999998,0.019639399999999998,0.03331905000000001,0.11761468386776028,0.1421656626720197,0.04843564405116763,0.0566987264219495,-0.14,-0.09,0.09,0.15,0.08345780883795188,0.07840948586178544,0.08036390879765452,-0.004770608660426964,0.3904480593495612,0.2991599088632503,0.14732507592641986,7434,8693
0.012612762509272882,-0.030217880000000003,-0.01929255,0.01995234999999999,0.033939420000000116,0.08696221932372315,0.13036292343224345,0.015692045758255682,0.0570788120392921,-0.1441,-0.09,0.1,0.14,0.11362272000668944,0.08654252753718565,0.041578611803835985,0.0605614078442379,0.3644213934933797,0.33456497033360566,0.14915239102340114,7560,8819
0.012779100259394752,-0.030217880000000003,-0.01934765,0.020766849999999983,0.03495743000000004,0.08392520395091635,0.1144017560311048,0.007793355834501054,0.058344008684225956,-0.14,-0.09,0.1,0.15,0.1256027121643352,0.09503718099806643,0.030416954404571345,0.12168615431519636,0.3178253016043855,0.3243282801822595,0.12476660950960325,7686,8945
0.01366085336666492,-0.032526320000000004,-0.0217059,0.022144749999999994,0.038736600000000024,0.10618414040208357,0.1350624938619517,0.06423962913802397,0.060914428987619625,-0.1441,-0.1,0.1,0.16,0.1017064497567744,0.09902935611193506,0.033299118439353334,0.24120971234323357,0.3140001083610567,0.24760307127581746,0.12735415912015782,7812,9071
0.01396358508485336,-0.03334191,-0.0222765,0.022487699999999996,0.038736600000000024,0.077164716832921,0.1362143283504539,0.05756714903162575,0.06168504944034297,-0.14,-0.1,0.1,0.16,0.07303270001900353,0.10315629409467984,0.02261407052120982,0.28337815674014194,0.33486899700603523,0.21145513797783091,0.14285179190356842,7938,9197
0.013365639637086528,-0.03115676,-0.021570449999999998,0.0222868,0.03596123000000011,0.06076323296788475,0.13470387867265202,0.07691339311852159,0.0635102388348103,-0.14,-0.1,0.11,0.18,0.017145100664330237,0.09211916038342355,0.006292400390833059,0.2635579455012426,0.3358987011925534,0.35999765603598705,0.1828756008304745,8064,9323
0.013005506999333631,-0.03115676,-0.0209733,0.0217042,0.03596123000000011,0.09439706271383186,0.1712188439906819,0.10848782408240011,0.063810994722839,-0.1441,-0.1,0.11,0.18410000000000082,0.016529615993418217,0.11073798924347093,0.02251434870106136,0.2597929212641962,0.31643587542047324,0.3711449310506071,0.1894771223595137,8190,9449
0.012671722218674585,-0.03115676,-0.02051355,0.0199099,0.03596123000000011,0.13280402163375896,0.1944540703017913,0.13403286934396613,0.06311457348852503,-0.15,-0.1,0.10049999999999955,0.18,0.011240896950235892,0.11895909496802813,0.023885261264847153,0.3183541863463084,0.24808228323314263,0.34384059620486407,0.19790218215217473,8316,9575
0.01196915006411087,-0.02977531,-0.019001699999999996,0.019418799999999996,0.035155010000000035,0.14878010644134412,0.21547638206804834,0.15646198105779993,0.06196331993718611,-0.15,-0.1,0.1,0.18,0.017121820135778017,0.12404604450304058,0.036994051509245986,0.3208420168863142,0.27090665389413493,0.35119292010926406,0.2344539338290887,8442,9701
0.011569246742333367,-0.02977531,-0.018508049999999998,0.0175776,0.035155010000000035,0.17989350371306154,0.2554818487268625,0.17883479171475042,0.062184211867686766,-0.1441,-0.1,0.1,0.18,0.015625704773423173,0.11489994199435832,0.03741759888458871,0.33063557122594706,0.26895331417781954,0.3624697045489405,0.18603743488044996,8568,9827
0.01068617308359841,-0.02783066,-0.0167237,0.01677815,0.03106823000000023,0.1854082892274731,0.2530330811732678,0.20167149808392662,0.05965015774506432,-0.14,-0.09,0.1,0.16410000000000083,0.01749513904881233,0.12765355788301563,0.06461914350556407,0.3057396106246452,0.28730356682941616,0.42352168017595593,0.28297825340521465,8694,9953
0.010111516229125567,-0.02701782,-0.01570475,0.016233899999999992,0.029194480000000102,0.21672268366193947,0.2606129633606148,0.24737244859990634,0.057152673867118864,-0.14,-0.09,0.1,0.16,0.015896194196696887,0.13789147486220424,0.08546398721056742,0.2990653131667771,0.3026526104688404,0.4333990220786066,0.344733501638404,8820,10079
0.00974649610368071,-0.02701782,-0.01503005,0.01518415,0.02827505000000006,0.22612632674506258,0.2894341186350954,0.26035837601119516,0.054815225555346715,-0.13410000000000002,-0.08,0.09,0.1541000000000008,0.0148032011397366,0.14020731010263615,0.10894432617402226,0.28570769877419083,0.2965903786259105,0.3591004738122722,0.3983095671431169,8946,10205
0.008384276333992217,-0.02328,-0.013849100000000001,0.013699849999999998,0.022093380000000034,0.0491247279072496,0.15274516784086312,0.09138858679661056,0.05333081332221114,-0.13,-0.08,0.09,0.14,0.04444193071621295,0.11637013800394233,0.0882236890017173,0.239043832898641,0.27066265718230964,0.3166901535606736,0.448633388616346,9072,10331
0.008419953374929347,-0.02470493,-0.0139389,0.01326625,0.02149243000000001,0.0592133887294651,0.1223933340664995,0.04271161510158327,0.055840758408921595,-0.14,-0.09,0.09,0.1441000000000008,0.07817144026904306,0.13003010490094236,0.12017170333017649,0.253652011011392,0.2767987994264958,0.3794651522208662,0.3210309935255449,9198,10457
0.012957479307476953,-0.04086828,-0.0175815,0.015371449999999995,0.039024140000000124,0.3655105220778234,0.4904084781423481,0.30142761505315674,0.0587539202745045,-0.16,-0.09,0.1,0.14,0.1756887964032272,0.1250294823788996,0.12176132808648459,0.33406710648491705,0.29538856391782653,0.1980997569454088,0.28020254409232503,9324,10583
0.01446899821576949,-0.04713805,-0.0225746,0.01857999999999998,0.04147544000000013,0.3255104026390922,0.4670516845685297,0.30124461631143995,0.06423152854753994,-0.1741,-0.1,0.1,0.16,0.19442738160667442,0.15153335105927565,0.1316199116054152,0.3280564085612862,0.29071618532642374,0.1827287778012194,0.18022383726080896,9450,10709
0.014689315535859162,-0.04713805,-0.023118299999999998,0.020527399999999984,0.04147544000000013,0.30970831514084685,0.45270558724918897,0.2829639876150418,0.06536025654223937,-0.17,-0.1,0.11,0.16,0.20000923114970695,0.14626340058157206,0.12206095986326809,0.34008090503626887,0.28731005937914883,0.1663074591649864,0.17988927599234697,9576,10835
0.015111408851289948,-0.04713805,-0.02377245,0.021567249999999996,0.04244977000000001,0.2859516813060715,0.4380014382582949,0.2649979068718309,0.0664010651545638,-0.17,-0.11,0.11,0.16,0.18939223696546637,0.14291265743762518,0.11232837356536339,0.3750214015715916,0.28704479079367207,0.1642511262855978,0.0888167569130021,9702,10961
0.015266532884608802,-0.04713805,-0.0238753,0.02203379999999999,0.04244977000000001,0.27358379969335067,0.42564497993338346,0.24912088448879213,0.06868013351629552,-0.17,-0.11,0.12,0.16,0.17518453050051402,0.1460124732908337,0.1053805741021968,0.3827155627802398,0.28919763680206245,0.16257239647106683,0.08331153752921398,9828,11087
0.015346673663475903,-0.04713805,-0.0238753,0.02203379999999999,0.04244977000000001,0.2667465239364537,0.4210608726873862,0.2399366601133346,0.06968543461890472,-0.17,-0.11,0.12,0.16,0.16465625779786197,0.12838722376591785,0.08514841732973936,0.4019439183065354,0.2398721009725588,0.16257239647106683,0.08331153752921398,9954,11213
0.016332809806973467,-0.04835341,-0.026591949999999996,0.023759999999999993,0.04340309000000001,0.23510544901631877,0.3771099406773192,0.1978329874379317,0.07270079365860091,-0.18,-0.12,0.12,0.16410000000000083,0.1447024240318155,0.10606311796049284,0.0607099825130365,0.4400280808217414,0.19726783979297235,0.1842538382012339,0.03884634577850848,10080,11339
0.01640380023959435,-0.04835341,-0.02643115,0.023895549999999998,0.04340309000000001,0.22096135456658167,0.3673527540157083,0.19267196584281782,0.07316231360666046,-0.18,-0.12,0.12,0.16410000000000083,0.1278984661192985,0.09715428629320541,0.042462652986665524,0.4550862293372744,0.16122897427297525,0.19099423424827552,0.03084331867264434,10206,11465
0.016132051263898373,-0.04835341,-0.02529575,0.023362899999999992,0.04340309000000001,0.24504484008942293,0.3937549637721656,0.21505514450790453,0.0715520622051496,-0.1741,-0.11,0.12,0.16410000000000083,0.15770660006369883,0.12751113285542862,0.07121981341204275,0.4485853120615415,0.16344360606590053,0.17664093622866325,0.028492146289314374,10332,11591
0.015748721672267985,-0.04835341,-0.0242801,0.02306104999999999,0.04340309000000001,0.2697835790452502,0.41630964981615914,0.24278486628094362,0.06905505724017368,-0.17,-0.11,0.12,0.16,0.18575726284557853,0.14107917781470816,0.0948377088332291,0.43103345836700163,0.1812136629734377,0.18308623500957924,0.019532875237687524,10458,11717
0.012191946424445035,-0.0347482,-0.0200772,0.018630949999999993,0.03368510000000002,0.1440761877056312,0.2509995237732708,0.16339559687049554,0.06366799362320909,-0.16410000000000002,-0.1,0.11,0.16,0.1511985844943755,0.1513937036032775,0.09955627908073904,0.41862081847196714,0.23883520415253282,0.362842776116583,0.11907779425919776,10584,11843
0.010267547137562004,-0.028601880000000003,-0.016573249999999998,0.01603635,0.02888954000000005,0.1343140390062428,0.20351488077610486,0.10260688142397491,0.056335910044286334,-0.14,-0.09,0.09,0.14,0.14120648821360104,0.12756065546366535,0.09580180932742456,0.49471666095549943,0.22784947689969384,0.4320532679074068,0.11026134497730732,10710,11969
0.010081571786432035,-0.028601880000000003,-0.0161708,0.015274349999999996,0.02843006000000003,0.16060046830617394,0.2095903034286643,0.10390389397408004,0.054048289941955936,-0.14,-0.09,0.09,0.14,0.13316318326146118,0.13974790279446683,0.1154259809791626,0.5086116966913696,0.23049066535938503,0.42450236102602734,0.11081754616733884,10836,12095
0.009443772639970437,-0.02539475,-0.0150111,0.014447299999999993,0.023614390000000055,0.1718207288743089,0.18029884364954168,0.10117947810333304,0.05393100475211945,-0.13410000000000002,-0.08,0.09,0.14,0.14167256915550855,0.13334491022094958,0.11370326496839861,0.4659163365127989,0.2450600507609645,0.3905145119648835,0.038700975575628405,10962,12221
0.009884412371790857,-0.026091990000000002,-0.016147850000000002,0.015129299999999993,0.024825600000000017,0.20247925919558518,0.18854423996324843,0.10856532426735156,0.05118196735094386,-0.13,-0.08,0.08,0.12410000000000082,0.13008813886529202,0.09412409387097456,0.08138983827121894,0.47472158459139935,0.23947290215242642,0.306789550013642,0.011334698886167116,11088,12347
0.009807251947854851,-0.02721217,-0.015379799999999999,0.015268100000000001,0.024825600000000017,0.22573771112208152,0.19545045512946987,0.10918032897616892,0.05030624972531417,-0.12409999999999999,-0.08,0.08,0.12410000000000082,0.12145561356995073,0.11419291679259615,0.07364309161564182,0.46853440675977887,0.23829455928445517,0.3830733439883288,0.03540753860004771,11214,12473
0.00803500060811177,-0.0224957,-0.01325595,0.013461799999999996,0.020386440000000006,0.18080905106770276,0.10995653076127358,0.012540273248268634,0.046295685872479723,-0.1,-0.07,0.08,0.12,0.06745683963104751,0.06565693261632705,0.012345890776071344,0.38672062876720475,0.24549417599582243,0.2533099985572245,0.3252649326133653,11340,12599
0.007711238263539033,-0.02130459,-0.01253895,0.012834599999999998,0.020035020000000035,0.2313860645989028,0.13637723370889923,0.03257718676173564,0.04518047295544479,-0.1,-0.07,0.08,0.12,0.07449159472051987,0.06590145612449054,0.035925264322060904,0.353617316678433,0.23361221504839105,0.21088053823588465,0.260309276542921,11466,12725
0.00772730343091387,-0.02210453,-0.01258255,0.012607249999999993,0.019257220000000033,0.2684705943316855,0.15571369498207152,0.04234471374843196,0.04444290754683486,-0.1,-0.07,0.07,0.10999999999999999,0.07309430673775383,0.07176101108364609,0.03935873209268918,0.3205572187090885,0.22336248777388554,0.16079464324534776,0.12996197762714098,11592,12851
0.0077727599206983975,-0.02209097,-0.01272125,0.012701599999999997,0.019540960000000007,0.27432829904129125,0.15953060636711222,0.06414875138252137,0.04287012728235408,-0.1,-0.07,0.07,0.10410000000000082,0.07509685649598356,0.071887328633647,0.024670365585278374,0.3417947477785355,0.1970141028588802,0.16097668491149392,0.13492920694163044,11718,12977
0.008338609065080743,-0.02484228,-0.01415785,0.013163999999999999,0.020806030000000055,0.2905423276257951,0.15709795139729163,0.10469280163847239,0.04182586177430938,-0.1,-0.07,0.07,0.10410000000000082,0.08662665108142549,0.08871661185100882,0.0430402786086477,0.37274834651940825,0.1838161996273017,0.19656445177555548,0.26049254753988316,11844,13103
0.008562799482170484,-0.0257808,-0.0143961,0.013425699999999999,0.021300430000000016,0.27609036788128044,0.15318028073575876,0.08941071032659645,0.04221106589201379,-0.1,-0.07,0.07,0.10410000000000082,0.08416836054080061,0.08855115148835506,0.034354282220040236,0.3862509738575243,0.186152218435855,0.1263316065242432,0.33763515693681334,11970,13229
0.010023146368046524,-0.03126867,-0.01539805,0.013365899999999998,0.022531500000000062,0.4603261199154757,0.28869810542744584,0.09136227756994003,0.043968556778090896,-0.11,-0.07,0.07,0.10999999999999999,0.1811085296459987,0.1066580903664787,0.03883931637953739,0.36639400565542457,0.17698208996375495,-0.06466594558548225,0.3197978302094945,12096,13355
0.01229250971556924,-0.03545154,-0.0178012,0.014938199999999999,0.032327150000000165,0.49841555901882373,0.4111937031426675,0.23976983820673292,0.04404252778927562,-0.11,-0.07,0.07,0.1,0.26055250108964795,0.2017805461845956,0.07462688550514371,0.4169444879240477,0.165810866584111,0.15979248667349327,0.3213317125941252,12222,13481
0.012036886657091187,-0.03519242,-0.017065099999999996,0.014687399999999998,0.030953480000000075,0.4993540738548937,0.41183489040834437,0.24512138103862322,0.043115303076818656,-0.11,-0.06,0.07,0.1,0.26691410699689727,0.20331874001003034,0.08508030439108051,0.37911095293831626,0.18197057843445774,0.1878819534688786,0.3379888634414274,12348,13607
0.011991812583809226,-0.03441564,-0.016663550000000003,0.01466655,0.030953480000000075,0.5002238828639093,0.41265682931896364,0.2516298389305507,0.042475007094392836,-0.11,-0.06,0.06,0.1,0.26364477895627386,0.19415365438348242,0.09052814525181996,0.35649878535655655,0.22276868490778165,0.17549839291263591,0.3477039252689799,12474,13733
0.012408552255418606,-0.03441564,-0.0181885,0.015368199999999999,0.030953480000000075,0.4803562938195319,0.4042429667564858,0.24131122172414954,0.04428819273558995,-0.12,-0.07,0.07,0.10999999999999999,0.24086047504001257,0.21203275432749422,0.10294995930692215,0.35226275753174624,0.223556605761829,0.22403171559621393,0.3107611574306203,12600,13859
0.013275763360384798,-0.03804112,-0.020573750000000002,0.01688154999999999,0.030953480000000075,0.42612350226023427,0.37516262060608524,0.21804298072433834,0.049303436889744735,-0.13,-0.07,0.08,0.13,0.2585233329472041,0.2323515802246215,0.18365525801455296,0.26258838431558257,0.24697956073240837,0.165525150310921,0.2857850055683667,12726,13985
0.013743325768523782,-0.03591035,-0.020787450000000002,0.018558499999999995,0.032327150000000165,0.3913605017631501,0.3557952933561448,0.21350189190583557,0.055501841224079744,-0.16,-0.09,0.09,0.14,0.24983218335346347,0.22815557674005896,0.17289728674756105,0.18082363101403864,0.3095076537442497,0.17156279566872593,0.14038360959377014,12852,14111
0.01369593350631455,-0.03591035,-0.02050365,0.018558499999999995,0.032327150000000165,0.38763773413754893,0.355417364887854,0.21107597283846535,0.05838944959318983,-0.16,-0.09,0.09,0.1441000000000008,0.22093772479532825,0.22183467267235804,0.1652764582669017,0.15813990648595352,0.3197509451249386,0.1701555080756817,0.12945504301858587,12978,14237
0.013376044688999247,-0.03591035,-0.0189173,0.018345499999999994,0.03073324000000003,0.395326698681201,0.3779416715869809,0.2162725615500459,0.061299678871520234,-0.16,-0.1,0.1,0.15,0.2130338641237913,0.19886778641267597,0.17728998030442872,0.11456634641449309,0.32984792193861334,0.19030009848430168,0.1322897362327252,13104,14363
0.013361247890513689,-0.03591035,-0.01846555,0.017991399999999984,0.03073324000000003,0.3982760253044046,0.3817626338231375,0.22812020899185217,0.06261760069613721,-0.16,-0.1,0.1,0.15,0.20784493520162067,0.1771470358712726,0.16754916043860274,0.08598641785583443,0.31374731623099644,0.2051704237022599,0.14204242525327815,13230,14489
0.012877942038948452,-0.03519242,-0.01841435,0.018103049999999992,0.030149410000000057,0.24500569016909005,0.2644460449302488,0.2033860548045757,0.06250026463375521,-0.16,-0.1,0.1,0.15,0.1778138141399493,0.12554297505315257,0.17375103189330493,0.05317307469498495,0.28111734814520667,0.22594889679340247,0.12739979651207922,13356,14615
